Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2543","Sweeteners, Other","2019","2019","million Kcal","9330.36","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2543","Sweeteners, Other","2019","2019","t","0.37","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2543","Sweeteners, Other","2019","2019","t","0.28","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2745","Honey","2010","2010","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2745","Honey","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2745","Honey","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2745","Honey","2010","2010","1000 t","3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2745","Honey","2010","2010","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2745","Honey","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2745","Honey","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2745","Honey","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2745","Honey","2010","2010","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2745","Honey","2010","2010","kg/cap","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2745","Honey","2010","2010","kcal/cap/d","0.93","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2745","Honey","2010","2010","million Kcal","3829.08","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2745","Honey","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2745","Honey","2010","2010","t","3.5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2745","Honey","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2745","Honey","2010","2010","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2745","Honey","2011","2011","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2745","Honey","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2745","Honey","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2745","Honey","2011","2011","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2745","Honey","2011","2011","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2745","Honey","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2745","Honey","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2745","Honey","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2745","Honey","2011","2011","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2745","Honey","2011","2011","kg/cap","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2745","Honey","2011","2011","kcal/cap/d","0.91","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2745","Honey","2011","2011","million Kcal","3766.11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2745","Honey","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2745","Honey","2011","2011","t","3.44","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2745","Honey","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2745","Honey","2011","2011","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2745","Honey","2012","2012","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2745","Honey","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2745","Honey","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2745","Honey","2012","2012","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2745","Honey","2012","2012","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2745","Honey","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2745","Honey","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2745","Honey","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2745","Honey","2012","2012","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2745","Honey","2012","2012","kg/cap","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2745","Honey","2012","2012","kcal/cap/d","1.07","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2745","Honey","2012","2012","million Kcal","4406.61","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2745","Honey","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2745","Honey","2012","2012","t","4.03","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2745","Honey","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2745","Honey","2012","2012","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2745","Honey","2013","2013","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2745","Honey","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2745","Honey","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2745","Honey","2013","2013","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2745","Honey","2013","2013","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2745","Honey","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2745","Honey","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2745","Honey","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2745","Honey","2013","2013","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2745","Honey","2013","2013","kg/cap","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2745","Honey","2013","2013","kcal/cap/d","0.63","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2745","Honey","2013","2013","million Kcal","2604.95","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2745","Honey","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2745","Honey","2013","2013","t","2.38","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2745","Honey","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2745","Honey","2013","2013","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2745","Honey","2014","2014","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2745","Honey","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2745","Honey","2014","2014","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2745","Honey","2014","2014","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2745","Honey","2014","2014","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2745","Honey","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2745","Honey","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2745","Honey","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2745","Honey","2014","2014","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2745","Honey","2014","2014","kg/cap","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2745","Honey","2014","2014","kcal/cap/d","0.5","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2745","Honey","2014","2014","million Kcal","2045.11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2745","Honey","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2745","Honey","2014","2014","t","1.87","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2745","Honey","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2745","Honey","2014","2014","t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2745","Honey","2015","2015","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2745","Honey","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2745","Honey","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2745","Honey","2015","2015","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2745","Honey","2015","2015","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2745","Honey","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2745","Honey","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2745","Honey","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2745","Honey","2015","2015","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2745","Honey","2015","2015","kg/cap","0.06","E","Estimated value",""
